,Date,Close,RSI,MACD,Signal,MACD_Diff
61,2016-04-01,206.9199981689453,69.79550171409413,2.6813948201949813,2.689705357940731,-0.008310537745749524
62,2016-04-04,206.25,66.57655871101369,2.640208996854682,2.6798060857235213,-0.0395970888688395
63,2016-04-05,204.19000244140625,57.75662301100952,2.4135227602546365,2.626549420629744,-0.21302666037510765
64,2016-04-06,206.4199981689453,63.40797692581105,2.386306447619461,2.5785008260276876,-0.19219437840822673
65,2016-04-07,203.9499969482422,54.68196487104657,2.1407516158677993,2.49095098399571,-0.35019936812791075
66,2016-04-08,204.5,56.129719420672096,1.9678442091841362,2.386329629033395,-0.4184854198492589
67,2016-04-11,204.02000427246094,54.493558588083005,1.7716596107629812,2.2633956253793124,-0.4917360146163312
68,2016-04-12,205.9199981689453,59.523218397725486,1.7493303403717846,2.160582568377807,-0.41125222800602224
69,2016-04-13,208.0,64.18951304249805,1.8778265812562722,2.1040313709535,-0.22620478969722768
70,2016-04-14,208.00999450683594,64.21086313419252,1.9578978237338447,2.0748046615095688,-0.11690683777572408
71,2016-04-15,207.77999877929688,63.2759499711508,1.9799722397318078,2.055838177154017,-0.07586593742220904
72,2016-04-18,209.24000549316406,66.60042778309935,2.091170995939251,2.0629047409110637,0.02826625502818736
73,2016-04-19,209.89999389648438,68.01020491520944,2.2071101676379783,2.091745826256447,0.11536434138153151
74,2016-04-20,210.10000610351562,68.44489927864112,2.2887488381321646,2.1311464286315904,0.15760240950057414
75,2016-04-21,208.97000122070312,63.2182481899971,2.236485311963037,2.15221420529788,0.08427110666515691
76,2016-04-22,208.97000122070312,63.2182481899971,2.1700510927483094,2.1557815827879656,0.014269509960343818
77,2016-04-25,208.61000061035156,61.48351226313931,2.064553566409586,2.1375359795122897,-0.0729824131027037
78,2016-04-26,208.9199981689453,62.43930613584716,1.983100283309426,2.106648840271717,-0.12354855696229095
79,2016-04-27,209.35000610351562,63.781904319676016,1.930986802346979,2.0715164326867694,-0.1405296303397905
80,2016-04-28,207.4499969482422,54.51029927687021,1.7165839225130526,2.0005299306520263,-0.28394600813897375
81,2016-04-29,206.3300018310547,49.90510909916706,1.4396979084799,1.888363526217601,-0.4486656177377011
82,2016-05-02,207.97000122070312,55.794346469641106,1.3371837700671279,1.7781275749875065,-0.44094380492037866
83,2016-05-03,206.16000366210938,48.95407332571517,1.0972405940431713,1.6419501787986397,-0.5447095847554684
84,2016-05-04,205.00999450683594,45.16531998127351,0.8050081378311518,1.4745617706051424,-0.6695536327739906
85,2016-05-05,204.97000122070312,45.034785252606305,0.5636868557190553,1.2923867876279251,-0.7286999319088698
86,2016-05-06,205.72000122070312,48.06609829059344,0.4280227531444041,1.1195139807312209,-0.6914912275868168
87,2016-05-09,205.88999938964844,48.755947215535954,0.33041656941179554,0.9616944984673359,-0.6312779290555404
88,2016-05-10,208.4499969482422,57.83834779364231,0.45439538660986045,0.8602346760958408,-0.40583928948598036
89,2016-05-11,206.5,50.49661590051032,0.3907961804339095,0.7663469769634546,-0.37555079652954504
90,2016-05-12,206.55999755859375,50.70395397406281,0.34130035485128474,0.6813376525410206,-0.3400372976897359
91,2016-05-13,204.75999450683594,44.66041568942903,0.1550421243560436,0.5760785469040253,-0.4210364225479817
92,2016-05-16,206.77999877929688,51.62835047722684,0.16848639143660193,0.4945601158105406,-0.32607372437393867
93,2016-05-17,204.85000610351562,45.706780417883984,0.023140046592004637,0.4002761019668334,-0.37713605537482875
94,2016-05-18,204.91000366210938,45.91445932936657,-0.08621286901487224,0.3029783077704923,-0.3891911767853645
95,2016-05-19,204.1999969482422,43.78024256706788,-0.22754445962488035,0.19687375429141776,-0.4244182139162981
96,2016-05-20,205.49000549316406,48.467166344790215,-0.23277457450078032,0.11094408853297816,-0.3437186630337585
97,2016-05-23,205.2100067138672,47.54073539986078,-0.25655562610529614,0.0374441456053233,-0.2939997717106194
98,2016-05-24,207.8699951171875,56.12149169076205,-0.060070986201708365,0.017941119243916965,-0.07801210544562533
99,2016-05-25,209.27999877929688,59.86873110747663,0.20703346524373956,0.055759588443881486,0.15127387679985807
100,2016-05-26,209.33999633789062,60.025169820880805,0.41873010891083595,0.12835369253727238,0.2903764163735636
101,2016-05-27,210.24000549316406,62.393397617412894,0.6516130517041745,0.2330055643706528,0.4186074873335217
102,2016-05-31,209.83999633789062,60.67295696650756,0.7947358457602718,0.3453516206485766,0.4493842251116952
103,2016-06-01,210.27000427246094,61.889525657394444,0.932114897470683,0.4627042760129979,0.4694106214576851
104,2016-06-02,210.91000366210938,63.68989109651912,1.080179748013819,0.5861993704131622,0.49398037760065694
105,2016-06-03,210.27999877929688,60.652411129878494,1.1336184323116925,0.6956831827928682,0.43793524951882423
106,2016-06-06,211.35000610351562,63.80935431391743,1.247924328410818,0.8061314119164582,0.4417929164943597
107,2016-06-07,211.67999267578125,64.74868427141377,1.3495825852115502,0.9148216465754766,0.43476093863607357
108,2016-06-08,212.3699951171875,66.69524148660378,1.468892438883131,1.0256358050370076,0.44325663384612346
109,2016-06-09,212.0800018310547,65.06898926741354,1.5224959374370712,1.1250078315170204,0.3974881059200508
110,2016-06-10,210.07000732421875,55.04964721013114,1.3868011572695025,1.1773664966675168,0.20943466060198568
111,2016-06-13,208.4499969482422,48.559600046763244,1.135451984327915,1.1689835941995965,-0.03353160987168158
112,2016-06-14,208.0399932861328,47.047823940621186,0.8928795255378361,1.1137627804672445,-0.2208832549294084
113,2016-06-15,207.75,45.95799499064648,0.6695212455345825,1.024914473480712,-0.3553932279461296
114,2016-06-16,208.3699951171875,48.6943294302087,0.5363538703158213,0.927202352847734,-0.39084848253191273
115,2016-06-17,206.52000427246094,41.880171863905055,0.2783305446213262,0.7974279912024526,-0.5190974465811263
116,2016-06-20,207.85000610351562,47.56151784557896,0.17910067147337827,0.6737625272566378,-0.4946618557832595
117,2016-06-21,208.44000244140625,49.90109262511522,0.1463806705028503,0.5682861559058803,-0.42190548540302997
118,2016-06-22,208.10000610351562,48.556641359120334,0.09195497132952823,0.47301991899060986,-0.3810649476610816
119,2016-06-23,210.80999755859375,58.2191635685015,0.2644474886634214,0.4313054329251722,-0.16685794426175082
120,2016-06-24,203.24000549316406,37.199972592502526,-0.2072964586866135,0.3035850546028151,-0.5108815132894287
121,2016-06-27,199.60000610351562,31.340636422872947,-0.8649043863124461,0.06988716641976286,-0.934791552732209
122,2016-06-28,203.1999969482422,41.204258741280974,-1.083089055541791,-0.1607080779725479,-0.922380977569243
123,2016-06-29,206.66000366210938,48.81519283378805,-0.9656766333982887,-0.3217017890576961,-0.6439748443405926
124,2016-06-30,209.47999572753906,54.037380679559206,-0.6377253500504594,-0.3849065012562488,-0.25281884879421057
125,2016-07-01,209.9199981689453,54.81206680780336,-0.3384160261751674,-0.37560840624003256,0.03719238006486514
126,2016-07-05,208.41000366210938,51.597972536930186,-0.22051322851419286,-0.3445893706948646,0.12407614218067176
127,2016-07-06,209.66000366210938,54.00253287275427,-0.02591117076252658,-0.280853730708397,0.2549425599458704
128,2016-07-07,209.52999877929688,53.70371211286069,0.11647935301525081,-0.20138711396366743,0.31786646697891824
129,2016-07-08,212.64999389648438,59.49627240673652,0.4755999795339676,-0.06598969526414043,0.541589674798108
130,2016-07-11,213.39999389648438,60.76704388257452,0.8113714108004331,0.10948252594877428,0.7018888848516588
131,2016-07-12,214.9499969482422,63.327784475307666,1.1888407652285764,0.32535417380473475,0.8634865914238417
132,2016-07-13,214.9199981689453,63.24174967732566,1.468637755503579,0.5540108901445036,0.9146268653590754
133,2016-07-14,216.1199951171875,65.2740824506098,1.7668415613565287,0.7965770243869086,0.9702645369696201
134,2016-07-15,215.8300018310547,64.34817262459886,1.957208707659703,1.0287033610414675,0.9285053466182354
135,2016-07-18,216.41000366210938,65.40514948631962,2.1303203363556236,1.2490267561042987,0.8812935802513249
136,2016-07-19,216.19000244140625,64.62253463946283,2.2241219955187432,1.4440458039871877,0.7800761915315555
137,2016-07-20,217.08999633789062,66.39407538586505,2.3440615892206154,1.6240489610338733,0.720012628186742
138,2016-07-21,216.27000427246094,63.2846674483616,2.345905931326314,1.7684203550923616,0.5774855762339524
139,2016-07-22,217.24000549316406,65.35183612064114,2.3979959727321614,1.8943354786203215,0.5036604941118399
140,2016-07-25,216.64999389648438,63.02733199026285,2.364413217144289,1.988351026325115,0.37606219081917414
141,2016-07-26,216.75,63.26583471557602,2.319134756298695,2.054507772319831,0.26462698397886397
142,2016-07-27,216.52000427246094,62.27094271067402,2.2388840550769373,2.0913830288712525,0.14750102620568484
143,2016-07-28,216.77000427246094,62.95291335857202,2.1704382457997724,2.1071940722569567,0.06324417354281575
144,2016-07-29,217.1199951171875,63.935720597684735,2.1199977703522563,2.1097548118760168,0.010242958476239572
145,2016-08-01,216.94000244140625,63.00994397108241,2.0419609704908623,2.0961960435989857,-0.054235073108123366
146,2016-08-02,215.5500030517578,56.23767129362103,1.8466676748954,2.0462903698582684,-0.19962269496286833
147,2016-08-03,216.17999267578125,58.41901254218843,1.7228710437966015,1.981606504645935,-0.2587354608493335
148,2016-08-04,216.41000366210938,59.2182736148189,1.6245939779556409,1.9102039993078763,-0.28561002135223545
149,2016-08-05,218.17999267578125,64.82194167287383,1.6702780901058816,1.8622188174674776,-0.19194072736159606
150,2016-08-08,218.0500030517578,64.12506264099736,1.6766664348587028,1.825108340945723,-0.14844190608702013
151,2016-08-09,218.17999267578125,64.53565605160348,1.672933781127199,1.7946734289820183,-0.12173964785481939
152,2016-08-10,217.63999938964844,61.39226208193532,1.607868177388184,1.7573123786632516,-0.14944420127506763
153,2016-08-11,218.64999389648438,64.84165628281764,1.6191369308173478,1.7296772890940708,-0.11054035827672304
154,2016-08-12,218.4600067138672,63.68893989698886,1.5943583506363552,1.7026135014025279,-0.10825515076617265
155,2016-08-15,219.08999633789062,65.85649546569573,1.6070311897256317,1.6834970390671486,-0.0764658493415169
156,2016-08-16,217.9600067138672,59.0478440584466,1.508504684078872,1.6484985680694935,-0.1399938839906214
157,2016-08-17,218.3699951171875,60.63793568445011,1.446826243918764,1.6081641032393477,-0.16133785932058364
158,2016-08-18,218.86000061035156,62.511454381766434,1.421103388616416,1.5707519603147615,-0.14964857169834556
159,2016-08-19,218.5399932861328,60.48664874460829,1.3592275941984155,1.5284470870914924,-0.1692194928930768
160,2016-08-22,218.52999877929688,60.420822889713904,1.294462351938705,1.481650140060935,-0.18718778812222991
161,2016-08-23,218.97000122070312,62.36275146364896,1.2640685551586728,1.4381338230804825,-0.17406526792180976
162,2016-08-24,217.85000610351562,54.96952210755484,1.1365060719210476,1.3778082728485956,-0.24130220092754806
163,2016-08-25,217.6999969482422,54.04534851984557,1.0116457769760814,1.3045757736740928,-0.29292999669801145
164,2016-08-26,217.2899932861328,51.49694771519973,0.869585187925253,1.217577656524325,-0.34799246859907207
165,2016-08-29,218.36000061035156,57.172588906210024,0.8337310635305357,1.1408083379255674,-0.30707727439503163
166,2016-08-30,218.0,54.84716970631496,0.7674210192213877,1.0661308741847315,-0.2987098549633438
167,2016-08-31,217.3800048828125,50.99990162623867,0.6572648666767975,0.9843576726831448,-0.32709280600634727
168,2016-09-01,217.38999938964844,51.05949862991344,0.5642672734429937,0.9003395928351147,-0.336072319392121
169,2016-09-02,218.3699951171875,56.62966022311491,0.5631518122977468,0.8329020367276412,-0.2697502244298944
170,2016-09-06,219.02999877929688,59.936795152609875,0.6085100558160832,0.7880236405453297,-0.1795135847292465
171,2016-09-07,219.00999450683594,59.78798447236961,0.6355167712444825,0.7575222666851603,-0.12200549544067785
172,2016-09-08,218.50999450683594,56.0426454224576,0.6095474825203553,0.7279273098521994,-0.11837982733184416
173,2016-09-09,213.27999877929688,32.85693875892004,0.16504712724881188,0.615351273331522,-0.4503041460827101
174,2016-09-12,216.33999633789062,46.74055942731794,0.05901335355068227,0.504083689375354,-0.4450703358246717
175,2016-09-13,213.22999572753906,38.11444396026846,-0.2728252740021162,0.34870189669985996,-0.6215271707019762
176,2016-09-14,213.14999389648438,37.920569612536994,-0.5360855952287125,0.1717443983141455,-0.707829993542858
177,2016-09-15,215.27999877929688,45.822212247358344,-0.566319524680722,0.024131613715172,-0.590451138395894
178,2016-09-16,213.3699951171875,40.806451879752345,-0.7359182569873894,-0.1278783604253403,-0.6080398965620492
179,2016-09-19,213.41000366210938,40.95225515595843,-0.8572166589776486,-0.27374602013580196,-0.5834706388418467
180,2016-09-20,213.4199981689453,40.99135741336618,-0.9416848861001483,-0.40733379332867126,-0.5343510927714771
181,2016-09-21,215.82000732421875,49.61915884446314,-0.8056785230421042,-0.4870027392713579,-0.3186757837707463
182,2016-09-22,217.17999267578125,53.74619259158421,-0.5814504496036932,-0.505892281337825,-0.07555816826586814
183,2016-09-23,215.99000549316406,49.89477663705017,-0.49407472059886004,-0.5035287691900321,0.009454048591172048
184,2016-09-26,214.24000549316406,44.80940867807222,-0.5595886113147515,-0.514740737614976,-0.0448478736997755
185,2016-09-27,215.57000732421875,49.058877829608754,-0.498443067816396,-0.51148120365526,0.013038135838863929
186,2016-09-28,216.63999938964844,52.24458091393674,-0.3595012599379288,-0.48108521491179373,0.12158395497386493
187,2016-09-29,214.67999267578125,46.50714140623764,-0.40290064963008376,-0.4654483018554518,0.06254765222536801
188,2016-09-30,216.3000030517578,51.270504680073316,-0.30307996313291596,-0.4329746341109446,0.12989467097802865
189,2016-10-03,215.77999877929688,49.73944324994856,-0.2629007921632649,-0.39895986572140874,0.13605907355814384
190,2016-10-04,214.67999267578125,46.57122185553244,-0.3161751389242795,-0.3824029203619829,0.06622778143770341
191,2016-10-05,215.6300048828125,49.55944635206991,-0.2785267144419947,-0.36162767917798533,0.0831009647359906
192,2016-10-06,215.77999877929688,50.03460256280122,-0.2338906668865377,-0.33608027671969587,0.10218960983315817
193,2016-10-07,215.0399932861328,47.6497411282141,-0.25528576108396805,-0.31992137359255035,0.0646356125085823
194,2016-10-10,216.16000366210938,51.42363348719034,-0.1797935027723554,-0.2918957994285114,0.11210229665615601
195,2016-10-11,213.42999267578125,43.240994654961426,-0.3363768719188158,-0.3007920139265723,-0.035584857992243535
196,2016-10-12,213.7100067138672,44.22138370621667,-0.4328854928908754,-0.3272107097194329,-0.10567478317144252
197,2016-10-13,213.00999450683594,42.25636666588633,-0.559405921929681,-0.3736497521614825,-0.18575616976819848
198,2016-10-14,213.1199951171875,42.687348198571364,-0.64338164047129,-0.427596129823444,-0.21578551064784596
199,2016-10-17,212.3800048828125,40.49757493511853,-0.7608731578489483,-0.4942515354285449,-0.2666216224204034
200,2016-10-18,213.7100067138672,45.87200984537857,-0.7381569851364986,-0.5430326253701356,-0.195124359766363
201,2016-10-19,214.27999877929688,48.03813777985927,-0.6664779159954719,-0.5677216834952029,-0.09875623250026899
202,2016-10-20,213.8800048828125,46.62794743285862,-0.6346322562341982,-0.5811037980430019,-0.053528458191196227
203,2016-10-21,213.97999572753906,47.04643095954034,-0.5944731989361287,-0.5837776782216273,-0.010695520714501416
204,2016-10-24,214.88999938964844,50.8253963633661,-0.4836420419794649,-0.5637505509731948,0.0801085089937299
205,2016-10-25,214.1699981689453,47.91201782217606,-0.4487329190412481,-0.5407470245868056,0.09201410554555745
206,2016-10-26,213.74000549316406,46.20848546926132,-0.45057011117148704,-0.5227116419037419,0.07214153073225482
207,2016-10-27,213.1699981689453,43.97630784782653,-0.49234547433175635,-0.5166384083893448,0.024292934057588478
208,2016-10-28,212.5399932861328,41.58522703183954,-0.5697214848459851,-0.5272550236806729,-0.042466461165312164
209,2016-10-31,212.5500030517578,41.639521928194,-0.6230526629500162,-0.5464145515345415,-0.07663811141547461
210,2016-11-01,211.00999450683594,36.082780181977284,-0.7805857187466643,-0.5932487849769661,-0.18733693376969818
211,2016-11-02,209.74000549316406,32.259519665199676,-0.9964231542221853,-0.67388365882601,-0.3225394953961753
212,2016-11-03,208.77999877929688,29.697878383987018,-1.2307530406243359,-0.7852575351856752,-0.4454955054386607
213,2016-11-04,208.5500030517578,29.101655967187938,-1.4186663938129698,-0.9119393069111341,-0.5067270869018357
214,2016-11-07,213.14999389648438,50.504465164624094,-1.182773980420592,-0.9661062416130257,-0.21666773880756618
215,2016-11-08,214.11000061035156,53.64926697947916,-0.9078973491018587,-0.9544644631107924,0.04656711400893365
216,2016-11-09,216.3800048828125,60.10419725592773,-0.5011087945777604,-0.863793329404186,0.3626845348264256
217,2016-11-10,216.9199981689453,61.47850639810326,-0.13361278408157773,-0.7177572203396644,0.5841444362580867
218,2016-11-11,216.4199981689453,59.43686506215112,0.11594805359015936,-0.5510161655536997,0.6669642191438591
219,2016-11-14,216.58999633789062,59.92416642856718,0.32371268856405777,-0.3760703947301482,0.699783083294206
220,2016-11-15,218.27999877929688,64.49115975251217,0.6176172248117382,-0.17733287082177096,0.7949500956335092
221,2016-11-16,217.8699951171875,62.626535674664616,0.8081390938425272,0.019761522111088697,0.7883775717314385
222,2016-11-17,218.99000549316406,65.55622045864848,1.0375443591856595,0.22331808952600285,0.8142262696596566
223,2016-11-18,218.5,63.221235415150424,1.166365204553216,0.4119275125314455,0.7544376920217706
224,2016-11-21,220.14999389648438,67.4282786844272,1.3856247508763886,0.6066669602004342,0.7789577906759544
225,2016-11-22,220.5800018310547,68.44143375212538,1.575921327524071,0.8005178336651617,0.7754034938589094
226,2016-11-23,220.6999969482422,68.73370321736695,1.7166271296587468,0.9837396928638789,0.7328874367948679
227,2016-11-25,221.52000427246094,70.72872078210533,1.8727177055747575,1.1615352954060547,0.7111824101687028
228,2016-11-28,220.47999572753906,65.05876163619955,1.8907057349103695,1.3073693833069178,0.5833363516034518
229,2016-11-29,220.91000366210938,66.26300635587316,1.9175550434449065,1.4294065153345155,0.488148528110391
230,2016-11-30,220.3800048828125,63.36430025592084,1.8744592424560267,1.5184170607588179,0.3560421816972088
231,2016-12-01,219.57000732421875,59.10854319713027,1.7547181772640101,1.5656772840598565,0.18904089320415363
232,2016-12-02,219.67999267578125,59.50624363697104,1.6496809242921984,1.5824780121063249,0.06720291218587349
233,2016-12-05,221.0,64.0280655910189,1.653886727180236,1.5967597551211072,0.057126972059128756
234,2016-12-06,221.6999969482422,66.18454407268788,1.694174372297823,1.6162426785564505,0.07793169374137254
235,2016-12-07,224.60000610351562,73.32043218513203,1.9377716978414412,1.680548482413449,0.2572232154279923
236,2016-12-08,225.14999389648438,74.42279421793836,2.1504151050671965,1.7745218069441986,0.3758932981229979
237,2016-12-09,226.50999450683594,76.9581217397749,2.400999987279903,1.8998174430113395,0.5011825442685633
238,2016-12-12,226.25,75.41900513051306,2.549225048442196,2.029698964097511,0.519526084344685
239,2016-12-13,227.75999450683594,78.15192065689642,2.756760198918755,2.17511121106176,0.5816489878569953
240,2016-12-14,225.8800048828125,68.01316807451042,2.737972210635945,2.287683410976597,0.4502887996593481
241,2016-12-15,226.80999755859375,70.0809352740437,2.7662377642016054,2.383394281621599,0.38284348258000644
242,2016-12-16,225.0399932861328,61.88172048982634,2.615662141822213,2.429847853661722,0.18581428816049117
243,2016-12-19,225.52999877929688,63.16649450601305,2.5069704298192903,2.4452723688932356,0.061698060926054676
244,2016-12-20,226.39999389648438,65.39653907071255,2.462644961902413,2.448746887495071,0.01389807440734181
245,2016-12-21,225.77000427246094,62.4481076144134,2.3495971186049758,2.428916933717052,-0.07931981511207642
246,2016-12-22,225.3800048828125,60.62585182513596,2.2031397730454785,2.383761501582738,-0.18062172853725933
247,2016-12-23,225.7100067138672,61.64571303823348,2.0896119159187094,2.3249315844499323,-0.23531966853122288
248,2016-12-27,226.27000427246094,63.37916806027917,2.0215245178192447,2.264250171123795,-0.2427256533045501
249,2016-12-28,224.39999389648438,54.51817248675763,1.7959677569190262,2.170593688282841,-0.37462593136381495
250,2016-12-29,224.35000610351562,54.299629195700916,1.594794997721408,2.0554339501705545,-0.46063895244914654
251,2016-12-30,223.52999877929688,50.708620646103846,1.3535930209454818,1.91506576432554,-0.5614727433800581
252,2017-01-03,225.24000549316406,57.082690655049355,1.2856023437121848,1.7891730802028691,-0.5035707364906843
253,2017-01-04,226.5800018310547,61.30536063199621,1.3245768503985857,1.6962538342420126,-0.37167698384342684
254,2017-01-05,226.39999389648438,60.44498588448751,1.3256579323621054,1.6221346538660313,-0.2964767215039259
255,2017-01-06,227.2100067138672,62.96382406498825,1.376014128080783,1.5729105487089816,-0.19689642062819868
256,2017-01-09,226.4600067138672,59.204518456099336,1.3399568554605423,1.5263198100592938,-0.18636295459875152
257,2017-01-10,226.4600067138672,59.204518456099336,1.296436691949424,1.48034318643732,-0.1839064944878961
258,2017-01-11,227.10000610351562,61.48057968939341,1.2986195727949905,1.443998463708854,-0.14537889091386358
259,2017-01-12,226.52999877929688,58.35769760029734,1.2400600538868218,1.4032107817444477,-0.16315072785762585
260,2017-01-13,227.0500030517578,60.33700955446138,1.2215301727290182,1.366874659941362,-0.14534448721234372
261,2017-01-17,226.25,55.93235329737796,1.1292739805394945,1.3193545240609885,-0.19008054352149406
262,2017-01-18,226.75,57.99621100599805,1.0840103088179092,1.2722856810123728,-0.18827537219446366
263,2017-01-19,225.91000366210938,53.465892028015695,0.9691856694456931,1.211665678699037,-0.2424800092533439
264,2017-01-20,226.74000549316406,57.03705405142222,0.9343894664952472,1.156210436258279,-0.22182096976303178
265,2017-01-23,226.14999389648438,53.872094232481174,0.8494127189613607,1.0948508927988954,-0.24543817383753463
266,2017-01-24,227.60000610351562,59.77899679752357,0.8888260675346373,1.0536459277460437,-0.16481986021140638
267,2017-01-25,229.57000732421875,66.12567205647898,1.0667274942217944,1.056262241041194,0.010465253180600431
268,2017-01-26,229.3300018310547,64.78444141382411,1.174806777849966,1.0799711484029484,0.09483562944701762
269,2017-01-27,228.97000122070312,62.72916786389677,1.217378170432596,1.1074525528088779,0.10992561762371822
270,2017-01-30,227.5500030517578,55.27957042780142,1.1235823628771016,1.1106785148225227,0.012903848054578893
271,2017-01-31,227.52999877929688,55.18015224222158,1.035695479235585,1.0956819077051352,-0.05998642846955016
272,2017-02-01,227.6199951171875,55.5673122747211,0.9622146317785223,1.0689884525198128,-0.10677382074129049
273,2017-02-02,227.77000427246094,56.24576231651889,0.905645300638497,1.0363198221435497,-0.13067452150505265
274,2017-02-03,229.33999633789062,62.67020261048907,0.9762453877210362,1.024304935259047,-0.04805954753801078
275,2017-02-06,228.92999267578125,60.18490876795261,0.9877266978570844,1.0169892877786546,-0.02926258992157016
276,2017-02-07,228.94000244140625,60.22637863437193,0.9862643814282706,1.0108443065085777,-0.024579925080307152
277,2017-02-08,229.24000549316406,61.519997844319384,0.9978110791649613,1.0082376610398545,-0.010426581874893204
278,2017-02-09,230.60000610351562,66.79280227149644,1.1039766479705975,1.0273854584260032,0.07659118954459432
279,2017-02-10,231.50999450683594,69.77698742457443,1.247165537208872,1.071341474182577,0.17582406302629483
280,2017-02-13,232.77000427246094,73.34839664184415,1.4456514512521608,1.146203469596494,0.2994479816556668
281,2017-02-14,233.6999969482422,75.6367707033542,1.6588731477728516,1.2487374052317655,0.4101357425410861
